Date,STREAMFLOW_(CFS)
5/28/76,352
5/29/76,359
5/30/76,420
5/31/76,442
6/1/76,431
6/2/76,376
6/3/76,346
6/4/76,329
6/5/76,316
6/6/76,316
6/7/76,310
6/8/76,304
6/9/76,291
6/10/76,278
6/11/76,285
6/12/76,310
6/13/76,291
6/14/76,269
6/15/76,257
6/16/76,263
6/17/76,257
6/18/76,243
6/19/76,229
6/20/76,224
6/21/76,221
6/22/76,216
6/23/76,213
6/24/76,208
6/25/76,200
6/26/76,193
6/27/76,188
6/28/76,184
6/29/76,179
6/30/76,190
7/1/76,224
7/2/76,213
7/3/76,186
7/4/76,190
7/5/76,188
7/6/76,175
7/7/76,171
7/8/76,235
7/9/76,221
7/10/76,186
7/11/76,182
7/12/76,184
7/13/76,175
7/14/76,162
7/15/76,156
7/16/76,150
7/17/76,147
7/18/76,140
7/19/76,136
7/20/76,140
7/21/76,135
7/22/76,130
7/23/76,130
7/24/76,125
7/25/76,120
7/26/76,115
7/27/76,110
7/28/76,103
7/29/76,102
7/30/76,98
7/31/76,96
8/1/76,96
8/2/76,102
8/3/76,105
8/4/76,102
8/5/76,103
8/6/76,113
8/7/76,127
8/8/76,132
8/9/76,121
8/10/76,107
8/11/76,98
8/12/76,93
8/13/76,93
8/14/76,123
8/15/76,166
8/16/76,313
8/17/76,326
8/18/76,216
8/19/76,166
8/20/76,147
8/21/76,132
8/22/76,123
8/23/76,111
8/24/76,105
8/25/76,127
8/26/76,145
8/27/76,119
8/28/76,109
8/29/76,103
8/30/76,98
8/31/76,93
9/1/76,89
9/2/76,88
9/3/76,88
9/4/76,88
9/5/76,86
9/6/76,88
9/7/76,89
9/8/76,86
9/9/76,83
9/10/76,80
9/11/76,77
9/12/76,83
9/13/76,98
9/14/76,121
9/15/76,134
9/16/76,113
9/17/76,107
9/18/76,113
9/19/76,107
9/20/76,102
9/21/76,94
9/22/76,94
9/23/76,94
9/24/76,91
9/25/76,89
9/26/76,88
9/27/76,86
9/28/76,86
9/29/76,85
9/30/76,83
10/1/76,85
10/2/76,86
10/3/76,95
10/4/76,98
10/5/76,92
10/6/76,87
10/7/76,86
10/8/76,83
10/9/76,80
10/10/76,85
10/11/76,93
10/12/76,93
10/13/76,87
10/14/76,85
10/15/76,83
10/16/76,83
10/17/76,82
10/18/76,80
10/19/76,78
10/20/76,76
10/21/76,76
10/22/76,76
10/23/76,79
10/24/76,93
10/25/76,294
10/26/76,302
10/27/76,182
10/28/76,142
10/29/76,128
10/30/76,117
10/31/76,131
11/1/76,349
11/2/76,288
11/3/76,195
11/4/76,174
11/5/76,156
11/6/76,142
11/7/76,131
11/8/76,126
11/9/76,121
11/10/76,116
11/11/76,112
11/12/76,112
11/13/76,111
11/14/76,122
11/15/76,163
11/16/76,202
11/17/76,202
11/18/76,218
11/19/76,211
11/20/76,182
11/21/76,167
11/22/76,156
11/23/76,148
11/24/76,140
11/25/76,150
11/26/76,146
11/27/76,135
11/28/76,129
11/29/76,126
11/30/76,122
12/1/76,121
12/2/76,117
12/3/76,116
12/4/76,116
12/5/76,114
12/6/76,114
12/7/76,111
12/8/76,140
12/9/76,349
12/10/76,288
12/11/76,222
12/12/76,193
12/13/76,176
12/14/76,163
12/15/76,156
12/16/76,152
12/17/76,146
12/18/76,142
12/19/76,138
12/20/76,133
12/21/76,129
12/22/76,128
12/23/76,131
12/24/76,137
12/25/76,138
12/26/76,222
12/27/76,409
12/28/76,376
12/29/76,288
12/30/76,244
12/31/76,218
1/1/77,199
1/2/77,218
1/3/77,244
1/4/77,237
1/5/77,232
1/6/77,215
1/7/77,202
1/8/77,178
1/9/77,197
1/10/77,213
1/11/77,195
1/12/77,206
1/13/77,247
1/14/77,364
1/15/77,322
1/16/77,277
1/17/77,249
1/18/77,232
1/19/77,218
1/20/77,208
1/21/77,199
1/22/77,193
1/23/77,186
1/24/77,180
1/25/77,176
1/26/77,167
1/27/77,165
1/28/77,159
1/29/77,157
1/30/77,154
1/31/77,157
2/1/77,159
2/2/77,157
2/3/77,152
2/4/77,148
2/5/77,146
2/6/77,144
2/7/77,142
2/8/77,140
2/9/77,138
2/10/77,140
2/11/77,150
2/12/77,150
2/13/77,154
2/14/77,148
2/15/77,144
2/16/77,140
2/17/77,138
2/18/77,135
2/19/77,133
2/20/77,148
2/21/77,259
2/22/77,759
2/23/77,837
2/24/77,1960
2/25/77,1770
2/26/77,1920
2/27/77,1990
2/28/77,4590
3/1/77,4840
3/2/77,3100
3/3/77,2860
3/4/77,2250
3/5/77,1700
3/6/77,1440
3/7/77,4120
3/8/77,7360
3/9/77,6150
3/10/77,4680
3/11/77,3280
3/12/77,3000
3/13/77,2730
3/14/77,2240
3/15/77,1860
3/16/77,1540
3/17/77,1340
3/18/77,1210
3/19/77,1120
3/20/77,1030
3/21/77,940
3/22/77,875
3/23/77,905
3/24/77,965
3/25/77,890
3/26/77,828
3/27/77,1140
3/28/77,1350
3/29/77,1320
3/30/77,1170
3/31/77,1050
4/1/77,1020
4/2/77,940
4/3/77,871
4/4/77,814
4/5/77,763
4/6/77,719
4/7/77,680
4/8/77,684
4/9/77,667
4/10/77,618
4/11/77,586
4/12/77,555
4/13/77,559
4/14/77,529
4/15/77,506
4/16/77,495
4/17/77,467
4/18/77,449
4/19/77,435
4/20/77,425
4/21/77,415
4/22/77,405
4/23/77,392
4/24/77,380
4/25/77,373
4/26/77,376
4/27/77,361
4/28/77,349
4/29/77,340
4/30/77,331
5/1/77,334
5/2/77,343
5/3/77,499
5/4/77,602
5/5/77,610
5/6/77,555
5/7/77,492
5/8/77,460
5/9/77,422
5/10/77,405
5/11/77,396
5/12/77,370
5/13/77,355
5/14/77,352
5/15/77,364
5/16/77,415
5/17/77,412
5/18/77,405
5/19/77,383
5/20/77,358
5/21/77,349
5/22/77,337
5/23/77,331
5/24/77,334
5/25/77,310
5/26/77,364
5/27/77,442
5/28/77,548
5/29/77,481
5/30/77,432
5/31/77,439
6/1/77,460
6/2/77,422
6/3/77,405
6/4/77,481
6/5/77,470
6/6/77,425
6/7/77,389
6/8/77,364
6/9/77,337
6/10/77,319
6/11/77,308
6/12/77,299
6/13/77,285
6/14/77,275
6/15/77,267
6/16/77,257
6/17/77,247
6/18/77,242
6/19/77,237
6/20/77,234
6/21/77,237
6/22/77,225
6/23/77,215
6/24/77,206
6/25/77,197
6/26/77,193
6/27/77,184
6/28/77,180
6/29/77,176
6/30/77,172
7/1/77,167
7/2/77,163
7/3/77,161
7/4/77,165
7/5/77,163
7/6/77,159
7/7/77,154
7/8/77,146
7/9/77,146
7/10/77,150
7/11/77,144
7/12/77,138
7/13/77,138
7/14/77,135
7/15/77,129
7/16/77,126
7/17/77,121
7/18/77,119
7/19/77,116
7/20/77,114
7/21/77,111
7/22/77,107
7/23/77,104
7/24/77,103
7/25/77,101
7/26/77,106
7/27/77,107
7/28/77,101
7/29/77,98
7/30/77,96
7/31/77,93
8/1/77,90
8/2/77,86
8/3/77,85
8/4/77,83
8/5/77,82
8/6/77,82
8/7/77,82
8/8/77,79
8/9/77,78
8/10/77,72
8/11/77,68
8/12/77,66
8/13/77,65
8/14/77,63
8/15/77,65
8/16/77,65
8/17/77,65
8/18/77,63
8/19/77,65
8/20/77,67
8/21/77,68
8/22/77,74
8/23/77,75
8/24/77,121
8/25/77,146
8/26/77,170
8/27/77,150
8/28/77,126
8/29/77,148
8/30/77,172
8/31/77,152
9/1/77,119
9/2/77,101
9/3/77,99
9/4/77,112
9/5/77,144
9/6/77,131
9/7/77,111
9/8/77,98
9/9/77,90
9/10/77,86
9/11/77,83
9/12/77,80
9/13/77,80
9/14/77,78
9/15/77,78
9/16/77,80
9/17/77,85
9/18/77,111
9/19/77,380
9/20/77,1010
9/21/77,510
9/22/77,308
9/23/77,244
9/24/77,269
9/25/77,277
9/26/77,259
9/27/77,222
9/28/77,222
9/29/77,211
9/30/77,199
10/1/77,193
10/2/77,174
10/3/77,161
10/4/77,152
10/5/77,144
10/6/77,148
10/7/77,222
10/8/77,267
10/9/77,225
10/10/77,197
10/11/77,180
10/12/77,167
10/13/77,159
10/14/77,156
10/15/77,152
10/16/77,144
10/17/77,142
10/18/77,138
10/19/77,135
10/20/77,133
10/21/77,133
10/22/77,131
10/23/77,157
10/24/77,202
10/25/77,299
10/26/77,325
10/27/77,277
10/28/77,259
10/29/77,598
10/30/77,1900
10/31/77,1340
11/1/77,1190
11/2/77,2310
11/3/77,1430
11/4/77,1020
11/5/77,1080
11/6/77,1160
11/7/77,1070
11/8/77,965
11/9/77,795
11/10/77,697
11/11/77,618
11/12/77,578
11/13/77,689
11/14/77,1100
11/15/77,2020
11/16/77,1900
11/17/77,1370
11/18/77,1170
11/19/77,1020
11/20/77,890
11/21/77,804
11/22/77,2340
11/23/77,4090
11/24/77,6300
11/25/77,14200
11/26/77,11300
11/27/77,5540
11/28/77,3520
11/29/77,3160
11/30/77,2650
12/1/77,2350
12/2/77,4750
12/3/77,8500
12/4/77,4890
12/5/77,3490
12/6/77,3780
12/7/77,4080
12/8/77,3280
12/9/77,2710
12/10/77,2500
12/11/77,6300
12/12/77,7610
12/13/77,17600
12/14/77,19200
12/15/77,18200
12/16/77,13200
12/17/77,8740
12/18/77,6250
12/19/77,4620
12/20/77,3630
12/21/77,2960
12/22/77,2510
12/23/77,2270
12/24/77,3110
12/25/77,2910
12/26/77,2480
12/27/77,2130
12/28/77,1870
12/29/77,1820
12/30/77,2040
12/31/77,1850
1/1/78,1660
1/2/78,1550
1/3/78,2310
1/4/78,5050
1/5/78,6290
1/6/78,10600
1/7/78,6250
1/8/78,5010
1/9/78,4740
1/10/78,3990
1/11/78,3310
1/12/78,2960
1/13/78,2710
1/14/78,2650
1/15/78,2470
1/16/78,2800
1/17/78,4210
1/18/78,4730
1/19/78,4160
1/20/78,3620
1/21/78,3670
1/22/78,4000
1/23/78,3400
1/24/78,2800
1/25/78,2400
1/26/78,2100
1/27/78,1800
1/28/78,1600
1/29/78,1400
1/30/78,1300
1/31/78,1300
2/1/78,2500
2/2/78,3800
2/3/78,4350
2/4/78,3220
2/5/78,2680
2/6/78,2560
2/7/78,3050
2/8/78,3740
2/9/78,3800
2/10/78,3400
2/11/78,2880
2/12/78,2510
2/13/78,2160
2/14/78,1950
2/15/78,2110
2/16/78,1980
2/17/78,1830
2/18/78,1690
2/19/78,1570
2/20/78,1460
2/21/78,1350
2/22/78,1270
2/23/78,1200
2/24/78,1160
2/25/78,1310
2/26/78,1430
2/27/78,1340
2/28/78,1240
3/1/78,1160
3/2/78,1090
3/3/78,1040
3/4/78,1010
3/5/78,960
3/6/78,894
3/7/78,919
3/8/78,1060
3/9/78,950
3/10/78,884
3/11/78,855
3/12/78,830
3/13/78,840
3/14/78,816
3/15/78,772
3/16/78,744
3/17/78,717
3/18/78,694
3/19/78,672
3/20/78,646
3/21/78,628
3/22/78,611
3/23/78,676
3/24/78,955
3/25/78,945
3/26/78,845
3/27/78,777
3/28/78,730
3/29/78,694
3/30/78,663
3/31/78,633
4/1/78,624
4/2/78,811
4/3/78,1020
4/4/78,1030
4/5/78,1970
4/6/78,1900
4/7/78,1440
4/8/78,1210
4/9/78,1060
4/10/78,970
4/11/78,879
4/12/78,820
4/13/78,782
4/14/78,830
4/15/78,865
4/16/78,904
4/17/78,1080
4/18/78,2010
4/19/78,2070
4/20/78,1920
4/21/78,2060
4/22/78,4290
4/23/78,4490
4/24/78,3000
4/25/78,2320
4/26/78,1920
4/27/78,1640
4/28/78,1460
4/29/78,1310
4/30/78,1240
5/1/78,1150
5/2/78,1050
5/3/78,981
5/4/78,945
5/5/78,884
5/6/78,820
5/7/78,772
5/8/78,730
5/9/78,717
5/10/78,708
5/11/78,811
5/12/78,777
5/13/78,945
5/14/78,3500
5/15/78,4060
5/16/78,2650
5/17/78,2010
5/18/78,1650
5/19/78,1420
5/20/78,1250
5/21/78,1130
5/22/78,1040
5/23/78,976
5/24/78,929
5/25/78,884
5/26/78,855
5/27/78,845
5/28/78,787
5/29/78,726
5/30/78,685
5/31/78,646
6/1/78,606
6/2/78,575
6/3/78,545
6/4/78,524
6/5/78,500
6/6/78,472
6/7/78,452
6/8/78,445
6/9/78,460
6/10/78,516
6/11/78,528
6/12/78,445
6/13/78,460
6/14/78,472
6/15/78,476
6/16/78,437
6/17/78,401
6/18/78,380
6/19/78,376
6/20/78,353
6/21/78,343
6/22/78,333
6/23/78,327
6/24/78,323
6/25/78,317
6/26/78,311
6/27/78,296
6/28/78,281
6/29/78,272
6/30/78,275
7/1/78,272
7/2/78,272
7/3/78,266
7/4/78,266
7/5/78,252
7/6/78,241
7/7/78,233
7/8/78,228
7/9/78,220
7/10/78,217
7/11/78,210
7/12/78,207
7/13/78,200
7/14/78,192
7/15/78,195
7/16/78,252
7/17/78,233
7/18/78,205
7/19/78,190
7/20/78,183
7/21/78,173
7/22/78,162
7/23/78,158
7/24/78,151
7/25/78,149
7/26/78,147
7/27/78,145
7/28/78,149
7/29/78,151
7/30/78,145
7/31/78,137
8/1/78,131
8/2/78,129
8/3/78,126
8/4/78,122
8/5/78,120
8/6/78,117
8/7/78,117
8/8/78,113
8/9/78,110
8/10/78,107
8/11/78,107
8/12/78,113
8/13/78,141
8/14/78,145
8/15/78,137
8/16/78,154
8/17/78,149
8/18/78,133
8/19/78,126
8/20/78,133
8/21/78,154
8/22/78,149
8/23/78,141
8/24/78,215
8/25/78,317
8/26/78,263
8/27/78,187
8/28/78,156
8/29/78,141
8/30/78,131
8/31/78,129
9/1/78,129
9/2/78,129
9/3/78,131
9/4/78,167
9/5/78,202
9/6/78,215
9/7/78,180
9/8/78,187
9/9/78,460
9/10/78,772
9/11/78,567
9/12/78,366
9/13/78,293
9/14/78,284
9/15/78,252
9/16/78,220
9/17/78,220
9/18/78,284
9/19/78,258
9/20/78,222
9/21/78,207
9/22/78,200
9/23/78,212
9/24/78,192
9/25/78,183
9/26/78,173
9/27/78,169
9/28/78,164
9/29/78,160
9/30/78,156
10/1/78,156
10/2/78,151
10/3/78,147
10/4/78,143
10/5/78,141
10/6/78,137
10/7/78,135
10/8/78,135
10/9/78,135
10/10/78,133
10/11/78,129
10/12/78,128
10/13/78,126
10/14/78,122
10/15/78,120
10/16/78,124
10/17/78,128
10/18/78,126
10/19/78,122
10/20/78,122
10/21/78,128
10/22/78,124
10/23/78,120
10/24/78,119
10/25/78,117
10/26/78,115
10/27/78,113
10/28/78,119
10/29/78,160
10/30/78,183
10/31/78,154
11/1/78,133
11/2/78,126
11/3/78,122
11/4/78,197
11/5/78,228
11/6/78,167
11/7/78,151
11/8/78,156
11/9/78,160
11/10/78,149
11/11/78,133
11/12/78,129
11/13/78,128
11/14/78,124
11/15/78,122
11/16/78,137
11/17/78,167
11/18/78,178
11/19/78,717
11/20/78,1140
11/21/78,672
11/22/78,460
11/23/78,356
11/24/78,299
11/25/78,266
11/26/78,244
11/27/78,228
11/28/78,263
11/29/78,667
11/30/78,1160
12/1/78,2650
12/2/78,1570
12/3/78,1090
12/4/78,1780
12/5/78,2600
12/6/78,1730
12/7/78,1270
12/8/78,1010
12/9/78,884
12/10/78,830
12/11/78,2010
12/12/78,1700
12/13/78,1310
12/14/78,1140
12/15/78,1040
12/16/78,935
12/17/78,950
12/18/78,884
12/19/78,811
12/20/78,768
12/21/78,835
12/22/78,850
12/23/78,997
12/24/78,1040
12/25/78,986
12/26/78,899
12/27/78,830
12/28/78,754
12/29/78,685
12/30/78,615
12/31/78,628
1/1/79,550
1/2/79,558
1/3/79,537
1/4/79,528
1/5/79,528
1/6/79,476
1/7/79,452
1/8/79,452
1/9/79,441
1/10/79,1640
1/11/79,2250
1/12/79,1870
1/13/79,1430
1/14/79,1350
1/15/79,1220
1/16/79,1080
1/17/79,981
1/18/79,899
1/19/79,879
1/20/79,845
1/21/79,801
1/22/79,754
1/23/79,717
1/24/79,703
1/25/79,681
1/26/79,637
1/27/79,667
1/28/79,681
1/29/79,641
1/30/79,615
1/31/79,589
2/1/79,541
2/2/79,541
2/3/79,537
2/4/79,676
2/5/79,1290
2/6/79,1860
2/7/79,10400
2/8/79,5920
2/9/79,4350
2/10/79,6600
2/11/79,7400
2/12/79,6300
2/13/79,6300
2/14/79,5000
2/15/79,3800
2/16/79,3800
2/17/79,5000
2/18/79,5600
2/19/79,5000
2/20/79,4100
2/21/79,3800
2/22/79,3600
2/23/79,4700
2/24/79,4900
2/25/79,4700
2/26/79,5000
2/27/79,5200
2/28/79,5500
3/1/79,4500
3/2/79,3440
3/3/79,3720
3/4/79,4830
3/5/79,5610
3/6/79,5010
3/7/79,3890
3/8/79,3100
3/9/79,2590
3/10/79,2190
3/11/79,1900
3/12/79,1700
3/13/79,1600
3/14/79,1400
3/15/79,1400
3/16/79,1300
3/17/79,1200
3/18/79,1100
3/19/79,1030
3/20/79,970
3/21/79,920
3/22/79,880
3/23/79,830
3/24/79,770
3/25/79,740
3/26/79,730
3/27/79,820
3/28/79,820
3/29/79,800
3/30/79,840
3/31/79,820
4/1/79,800
4/2/79,800
4/3/79,760
4/4/79,720
4/5/79,700
4/6/79,740
4/7/79,680
4/8/79,660
4/9/79,800
4/10/79,1150
4/11/79,1600
4/12/79,1730
4/13/79,2140
4/14/79,1790
4/15/79,1550
4/16/79,1470
4/17/79,1530
4/18/79,1480
4/19/79,1360
4/20/79,1250
4/21/79,1150
4/22/79,1120
4/23/79,1070
4/24/79,987
4/25/79,926
4/26/79,870
4/27/79,940
4/28/79,980
4/29/79,917
4/30/79,869
5/1/79,820
5/2/79,774
5/3/79,735
5/4/79,794
5/5/79,2010
5/6/79,3890
5/7/79,3420
5/8/79,2730
5/9/79,2320
5/10/79,1940
5/11/79,1670
5/12/79,1460
5/13/79,1310
5/14/79,1190
5/15/79,1090
5/16/79,1010
5/17/79,947
5/18/79,878
5/19/79,821
5/20/79,774
5/21/79,730
5/22/79,695
5/23/79,683
5/24/79,648
5/25/79,611
5/26/79,584
5/27/79,573
5/28/79,560
5/29/79,530
5/30/79,498
5/31/79,475
6/1/79,452
6/2/79,429
6/3/79,410
6/4/79,393
6/5/79,383
6/6/79,382
6/7/79,362
6/8/79,348
6/9/79,334
6/10/79,320
6/11/79,311
6/12/79,299
6/13/79,290
6/14/79,287
6/15/79,284
6/16/79,314
6/17/79,359
6/18/79,330
6/19/79,302
6/20/79,284
6/21/79,269
6/22/79,258
6/23/79,247
6/24/79,236
6/25/79,225
6/26/79,217
6/27/79,210
6/28/79,205
6/29/79,205
6/30/79,207
7/1/79,247
7/2/79,249
7/3/79,215
7/4/79,202
7/5/79,197
7/6/79,187
7/7/79,183
7/8/79,183
7/9/79,180
7/10/79,225
7/11/79,207
7/12/79,187
7/13/79,180
7/14/79,169
7/15/79,160
7/16/79,154
7/17/79,147
7/18/79,139
7/19/79,135
7/20/79,131
7/21/79,129
7/22/79,126
7/23/79,124
7/24/79,122
7/25/79,120
7/26/79,119
7/27/79,115
7/28/79,115
7/29/79,115
7/30/79,113
7/31/79,110
8/1/79,107
8/2/79,105
8/3/79,105
8/4/79,100
8/5/79,100
8/6/79,99
8/7/79,95
8/8/79,94
8/9/79,94
8/10/79,92
8/11/79,91
8/12/79,91
8/13/79,91
8/14/79,107
8/15/79,115
8/16/79,110
8/17/79,115
8/18/79,108
8/19/79,112
8/20/79,115
8/21/79,126
8/22/79,139
8/23/79,119
8/24/79,108
8/25/79,102
8/26/79,95
8/27/79,92
8/28/79,92
8/29/79,91
8/30/79,94
8/31/79,97
9/1/79,112
9/2/79,456
9/3/79,816
9/4/79,356
9/5/79,230
9/6/79,185
9/7/79,160
9/8/79,151
9/9/79,164
9/10/79,149
9/11/79,133
9/12/79,124
9/13/79,115
9/14/79,112
9/15/79,107
9/16/79,107
9/17/79,107
9/18/79,105
9/19/79,103
9/20/79,102
9/21/79,102
9/22/79,102
9/23/79,99
9/24/79,97
9/25/79,95
9/26/79,95
9/27/79,97
9/28/79,95
9/29/79,92
9/30/79,91
10/1/79,89
10/2/79,88
10/3/79,86
10/4/79,85
10/5/79,85
10/6/79,85
10/7/79,86
10/8/79,88
10/9/79,88
10/10/79,85
10/11/79,82
10/12/79,80
10/13/79,83
10/14/79,83
10/15/79,88
10/16/79,89
10/17/79,88
10/18/79,107
10/19/79,533
10/20/79,1210
10/21/79,1100
10/22/79,624
10/23/79,1110
10/24/79,850
10/25/79,2210
10/26/79,2130
10/27/79,1700
10/28/79,1300
10/29/79,1020
10/30/79,929
10/31/79,1180
11/1/79,1020
11/2/79,874
11/3/79,1050
11/4/79,1150
11/5/79,1730
11/6/79,1500
11/7/79,1160
11/8/79,950
11/9/79,806
11/10/79,703
11/11/79,633
11/12/79,580
11/13/79,528
11/14/79,492
11/15/79,460
11/16/79,468
11/17/79,508
11/18/79,865
11/19/79,1520
11/20/79,1120
11/21/79,899
11/22/79,1210
11/23/79,2250
11/24/79,3640
11/25/79,3340
11/26/79,3000
11/27/79,2660
11/28/79,2100
11/29/79,1710
11/30/79,1460
12/1/79,1290
12/2/79,5140
12/3/79,4990
12/4/79,6100
12/5/79,5490
12/6/79,3610
12/7/79,2700
12/8/79,2150
12/9/79,1820
12/10/79,1710
12/11/79,1480
12/12/79,1480
12/13/79,1460
12/14/79,1380
12/15/79,1330
12/16/79,1260
12/17/79,1280
12/18/79,2170
12/19/79,2710
12/20/79,3110
12/21/79,5530
12/22/79,5530
12/23/79,4600
12/24/79,5560
12/25/79,4380
12/26/79,3320
12/27/79,2680
12/28/79,2250
12/29/79,1950
12/30/79,1770
12/31/79,2050
1/1/80,3120
1/2/80,2590
1/3/80,2330
1/4/80,2110
1/5/80,3720
1/6/80,3380
1/7/80,2670
1/8/80,2670
1/9/80,4420
1/10/80,5450
1/11/80,4400
1/12/80,14600
1/13/80,16400
1/14/80,13200
1/15/80,9270
1/16/80,6430
1/17/80,4980
1/18/80,3930
1/19/80,3190
1/20/80,2680
1/21/80,2290
1/22/80,1990
1/23/80,1770
1/24/80,1590
1/25/80,1460
1/26/80,1350
1/27/80,1240
1/28/80,1140
1/29/80,1060
1/30/80,1010
1/31/80,976
2/1/80,1270
2/2/80,1900
2/3/80,2600
2/4/80,2010
2/5/80,1680
2/6/80,2160
2/7/80,2340
2/8/80,2000
2/9/80,1730
2/10/80,1550
2/11/80,1400
2/12/80,1290
2/13/80,1200
2/14/80,1130
2/15/80,1070
2/16/80,1000
2/17/80,1010
2/18/80,1710
2/19/80,2350
2/20/80,2020
2/21/80,1710
2/22/80,1640
2/23/80,2040
2/24/80,2010
2/25/80,1860
2/26/80,2300
2/27/80,2510
2/28/80,2610
2/29/80,2500
3/1/80,2200
3/2/80,1920
3/3/80,1720
3/4/80,1620
3/5/80,1540
3/6/80,1430
3/7/80,1330
3/8/80,1240
3/9/80,1150
3/10/80,1090
3/11/80,1200
3/12/80,1350
3/13/80,3370
3/14/80,5000
3/15/80,4300
3/16/80,3360
3/17/80,2930
3/18/80,3260
3/19/80,2870
3/20/80,2620
3/21/80,2420
3/22/80,2140
3/23/80,1920
3/24/80,1720
3/25/80,1570
3/26/80,1490
3/27/80,1430
3/28/80,1290
3/29/80,1210
3/30/80,1160
3/31/80,1100
4/1/80,1090
4/2/80,1020
4/3/80,970
4/4/80,970
4/5/80,1070
4/6/80,2890
4/7/80,3290
4/8/80,2690
4/9/80,3010
4/10/80,3060
4/11/80,2650
4/12/80,2230
4/13/80,1870
4/14/80,1870
4/15/80,1780
4/16/80,1600
4/17/80,1470
4/18/80,1350
4/19/80,1320
4/20/80,1540
4/21/80,2250
4/22/80,2230
4/23/80,1830
4/24/80,1640
4/25/80,1440
4/26/80,1320
4/27/80,1210
4/28/80,1130
4/29/80,1060
4/30/80,991
5/1/80,940
5/2/80,884
5/3/80,845
5/4/80,806
5/5/80,768
5/6/80,740
5/7/80,712
5/8/80,685
5/9/80,708
5/10/80,681
5/11/80,641
5/12/80,620
5/13/80,597
5/14/80,575
5/15/80,554
5/16/80,537
5/17/80,512
5/18/80,500
5/19/80,488
5/20/80,476
5/21/80,464
5/22/80,472
5/23/80,512
5/24/80,492
5/25/80,500
5/26/80,504
5/27/80,524
5/28/80,472
5/29/80,433
5/30/80,415
5/31/80,394
6/1/80,387
6/2/80,426
6/3/80,464
6/4/80,430
6/5/80,397
6/6/80,376
6/7/80,387
6/8/80,376
6/9/80,353
6/10/80,339
6/11/80,330
6/12/80,317
6/13/80,366
6/14/80,524
6/15/80,430
6/16/80,376
6/17/80,353
6/18/80,327
6/19/80,311
6/20/80,293
6/21/80,287
6/22/80,281
6/23/80,281
6/24/80,296
6/25/80,349
6/26/80,346
6/27/80,302
6/28/80,275
6/29/80,261
6/30/80,247
7/1/80,238
7/2/80,230
7/3/80,228
7/4/80,255
7/5/80,255
7/6/80,236
7/7/80,220
7/8/80,210
7/9/80,207
7/10/80,207
7/11/80,200
7/12/80,192
7/13/80,190
7/14/80,183
7/15/80,180
7/16/80,176
7/17/80,171
7/18/80,164
7/19/80,158
7/20/80,154
7/21/80,145
7/22/80,137
7/23/80,128
7/24/80,119
7/25/80,115
7/26/80,115
7/27/80,115
7/28/80,110
7/29/80,110
7/30/80,105
7/31/80,105
8/1/80,100
8/2/80,100
8/3/80,100
8/4/80,105
8/5/80,105
8/6/80,110
8/7/80,107
8/8/80,105
8/9/80,102
8/10/80,100
8/11/80,97
8/12/80,97
8/13/80,97
8/14/80,97
8/15/80,97
8/16/80,95
8/17/80,95
8/18/80,95
8/19/80,95
8/20/80,97
8/21/80,92
8/22/80,89
8/23/80,86
8/24/80,86
8/25/80,83
8/26/80,82
8/27/80,83
8/28/80,85
8/29/80,86
8/30/80,83
8/31/80,83
9/1/80,88
9/2/80,99
9/3/80,102
9/4/80,95
9/5/80,89
9/6/80,86
9/7/80,85
9/8/80,86
9/9/80,83
9/10/80,80
9/11/80,78
9/12/80,76
9/13/80,79
9/14/80,86
9/15/80,88
9/16/80,83
9/17/80,79
9/18/80,76
9/19/80,79
9/20/80,122
9/21/80,143
9/22/80,119
9/23/80,103
9/24/80,97
9/25/80,92
9/26/80,89
9/27/80,85
9/28/80,85
9/29/80,88
9/30/80,91
10/1/80,91
10/2/80,86
10/3/80,82
10/4/80,79
10/5/80,78
10/6/80,76
10/7/80,76
10/8/80,75
10/9/80,75
10/10/80,73
10/11/80,72
10/12/80,83
10/13/80,151
10/14/80,192
10/15/80,149
10/16/80,120
10/17/80,102
10/18/80,95
10/19/80,92
10/20/80,91
10/21/80,89
10/22/80,88
10/23/80,85
10/24/80,88
10/25/80,112
10/26/80,141
10/27/80,236
10/28/80,178
10/29/80,133
10/30/80,115
10/31/80,107
11/1/80,133
11/2/80,305
11/3/80,236
11/4/80,180
11/5/80,156
11/6/80,293
11/7/80,2180
11/8/80,2510
11/9/80,1570
11/10/80,1100
11/11/80,744
11/12/80,558
11/13/80,445
11/14/80,419
11/15/80,408
11/16/80,356
11/17/80,323
11/18/80,299
11/19/80,281
11/20/80,266
11/21/80,620
11/22/80,2250
11/23/80,1200
11/24/80,914
11/25/80,796
11/26/80,708
11/27/80,672
11/28/80,806
11/29/80,1310
11/30/80,1870
12/1/80,1590
12/2/80,9110
12/3/80,12200
12/4/80,8990
12/5/80,5780
12/6/80,4670
12/7/80,3480
12/8/80,2630
12/9/80,2090
12/10/80,1750
12/11/80,1550
12/12/80,1410
12/13/80,1270
12/14/80,1160
12/15/80,1100
12/16/80,1040
12/17/80,965
12/18/80,894
12/19/80,835
12/20/80,840
12/21/80,1200
12/22/80,5510
12/23/80,4430
12/24/80,6500
12/25/80,21900
12/26/80,20600
12/27/80,10500
12/28/80,6780
12/29/80,4760
12/30/80,3760
12/31/80,3000
1/1/81,2500
1/2/81,2130
1/3/81,1850
1/4/81,1620
1/5/81,1460
1/6/81,1340
1/7/81,1230
